L -27.0000, 721.0000, -131.0000,  -27.0000, 693.0000, -131.0000,  127, 127, 127
L -41.0000, 721.0000, -131.0000,  -27.0000, 721.0000, -131.0000,  127, 127, 127
L -41.0000, 693.0000, -131.0000,  -41.0000, 721.0000, -131.0000,  127, 127, 127
L -27.0000, 693.0000, -131.0000,  -41.0000, 693.0000, -131.0000,  127, 127, 127
L -23.0000, 646.0000, -131.0000,  -36.0000, 645.0000, -131.0000,  127, 127, 127
L -20.0000, 618.0000, -131.0000,  -23.0000, 646.0000, -131.0000,  127, 127, 127
L -33.0000, 617.0000, -131.0000,  -20.0000, 618.0000, -131.0000,  127, 127, 127
L -36.0000, 645.0000, -131.0000,  -33.0000, 617.0000, -131.0000,  127, 127, 127
L 91.0000, 643.0000, -131.0000,  70.0000, 643.0000, -131.0000,  0, 0, 0
L 91.0000, 663.0000, -131.0000,  91.0000, 643.0000, -131.0000,  0, 0, 0
L 71.0000, 664.0000, -131.0000,  91.0000, 663.0000, -131.0000,  0, 0, 0
L 70.0000, 643.0000, -131.0000,  71.0000, 664.0000, -131.0000,  0, 0, 0
L 95.0000, 922.0000, -133.0000,  78.0000, 922.0000, -133.0000,  0, 0, 0
L 95.0000, 902.0000, -133.0000,  95.0000, 922.0000, -133.0000,  0, 0, 0
L 78.0000, 902.0000, -133.0000,  95.0000, 902.0000, -133.0000,  0, 0, 0
L 385.0000, 352.0000, -31.0000,  385.0000, 252.0000, -31.0000,  0, 0, 0
L 385.0000, 252.0000, -31.0000,  385.0000, 226.0000, -31.0000,  127, 127, 127
L 44.0000, 864.0000, -126.0000,  44.0000, 876.0000, -126.0000,  0, 0, 0
L 32.0000, 864.0000, -126.0000,  44.0000, 864.0000, -126.0000,  0, 0, 0
L 32.0000, 876.0000, -126.0000,  32.0000, 864.0000, -126.0000,  0, 0, 0
L 44.0000, 876.0000, -126.0000,  32.0000, 876.0000, -126.0000,  0, 0, 0
L 44.0000, 946.0000, -126.0000,  32.0000, 946.0000, -126.0000,  0, 0, 0
L 32.0000, 958.0000, -126.0000,  32.0000, 946.0000, -126.0000,  0, 0, 0
L 44.0000, 958.0000, -126.0000,  32.0000, 958.0000, -126.0000,  0, 0, 0
L 44.0000, 946.0000, -126.0000,  44.0000, 958.0000, -126.0000,  0, 0, 0
L 190.0000, 864.0000, -126.0000,  190.0000, 876.0000, -126.0000,  0, 0, 0
L 178.0000, 864.0000, -126.0000,  190.0000, 864.0000, -126.0000,  0, 0, 0
L 178.0000, 876.0000, -126.0000,  178.0000, 864.0000, -126.0000,  0, 0, 0
L 190.0000, 876.0000, -126.0000,  178.0000, 876.0000, -126.0000,  0, 0, 0
L 178.0000, 958.0000, -126.0000,  190.0000, 958.0000, -126.0000,  0, 0, 0
L 178.0000, 946.0000, -126.0000,  178.0000, 958.0000, -126.0000,  0, 0, 0
L 190.0000, 946.0000, -126.0000,  178.0000, 946.0000, -126.0000,  0, 0, 0
L 190.0000, 958.0000, -126.0000,  190.0000, 946.0000, -126.0000,  0, 0, 0
L 258.0000, 958.0000, -131.0000,  258.0000, 952.0000, -131.0000,  0, 0, 0
L 261.0000, 952.0000, -131.0000,  261.0000, 939.0000, -131.0000,  0, 0, 0
L 258.0000, 952.0000, -131.0000,  261.0000, 952.0000, -131.0000,  0, 0, 0
L 153.0000, 888.0000, -133.0000,  153.0000, 936.0000, -133.0000,  127, 127, 127
L 72.0000, 888.0000, -133.0000,  153.0000, 888.0000, -133.0000,  127, 127, 127
L 153.0000, 936.0000, -133.0000,  72.0000, 936.0000, -133.0000,  127, 127, 127
L 72.0000, 936.0000, -133.0000,  72.0000, 888.0000, -133.0000,  127, 127, 127
L 147.0000, 894.0000, -133.0000,  147.0000, 930.0000, -133.0000,  0, 0, 240
L 78.0000, 894.0000, -133.0000,  147.0000, 894.0000, -133.0000,  0, 0, 240
L 147.0000, 930.0000, -133.0000,  78.0000, 930.0000, -133.0000,  0, 0, 240
L 78.0000, 930.0000, -133.0000,  78.0000, 894.0000, -133.0000,  0, 0, 240
L 98.0000, 1022.0000, -131.0000,  -30.0000, 1022.0000, -131.0000,  0, 0, 0
L 251.0000, 883.0000, -131.0000,  261.0000, 883.0000, -131.0000,  0, 0, 0
L 254.0000, 870.0000, -131.0000,  254.0000, 802.0000, -131.0000,  0, 0, 0
L 251.0000, 870.0000, -131.0000,  254.0000, 870.0000, -131.0000,  0, 0, 0
L 251.0000, 883.0000, -131.0000,  251.0000, 870.0000, -131.0000,  0, 0, 0
L 261.0000, 883.0000, -131.0000,  261.0000, 870.0000, -131.0000,  0, 0, 0
L 258.0000, 870.0000, -131.0000,  261.0000, 870.0000, -131.0000,  0, 0, 0
L 258.0000, 864.0000, -131.0000,  258.0000, 870.0000, -131.0000,  0, 0, 0
L 251.0000, 939.0000, -131.0000,  261.0000, 939.0000, -131.0000,  0, 0, 0
L 254.0000, 1022.0000, -131.0000,  124.0000, 1022.0000, -131.0000,  0, 0, 0
L 254.0000, 952.0000, -131.0000,  254.0000, 1022.0000, -131.0000,  0, 0, 0
L 254.0000, 952.0000, -131.0000,  251.0000, 952.0000, -131.0000,  0, 0, 0
L 251.0000, 939.0000, -131.0000,  251.0000, 952.0000, -131.0000,  0, 0, 0
L 412.0000, 958.0000, -131.0000,  258.0000, 958.0000, -131.0000,  0, 0, 0
L -383.0000, 604.0000, -6.0000,  -383.0000, 768.0000, -6.0000,  0, 0, 0
L -321.0000, 768.0000, -6.0000,  -321.0000, 604.0000, -6.0000,  0, 0, 0
L 95.0000, 510.0000, -31.0000,  227.0000, 510.0000, -31.0000,  0, 0, 0
L 95.0000, 480.0000, -31.0000,  227.0000, 480.0000, -31.0000,  0, 0, 0
L 255.0000, 565.0000, -31.0000,  255.0000, 382.0000, -31.0000,  0, 0, 0
L 255.0000, 252.0000, -56.0000,  255.0000, 352.0000, -56.0000,  0, 0, 0
L 370.0000, 382.0000, -31.0000,  255.0000, 382.0000, -31.0000,  0, 0, 0
L 385.0000, 352.0000, -31.0000,  255.0000, 352.0000, -31.0000,  0, 0, 0
L 396.0000, 529.0000, -81.0000,  430.0000, 529.0000, -81.0000,  0, 0, 0
