L -128.0000, 10.0000, 1.0000,  -128.0000, -10.0000, 7.0000,  0, 0, 0
L -128.0000, -10.0000, 7.0000,  -3.0000, -10.0000, 4.0000,  0, 0, 0
L -3.0000, -10.0000, 4.0000,  -3.0000, -7.0000, 2.0000,  0, 0, 0
L -3.0000, -7.0000, 2.0000,  3.0000, -7.0000, 1.0000,  0, 0, 0
L 3.0000, -7.0000, 1.0000,  3.0000, -10.0000, 1.0000,  0, 0, 0
L 3.0000, -10.0000, 1.0000,  58.0000, -11.0000, 1.0000,  0, 0, 0
L 58.0000, -11.0000, 1.0000,  59.0000, -58.0000, 1.0000,  0, 0, 0
L 59.0000, -58.0000, 1.0000,  62.0000, -58.0000, 1.0000,  0, 0, 0
L 62.0000, -58.0000, 1.0000,  62.0000, -65.0000, 1.0000,  0, 0, 0
L 62.0000, -65.0000, 1.0000,  35.0000, -65.0000, 9.0000,  0, 0, 0
L 35.0000, -65.0000, 9.0000,  35.0000, -112.0000, 1.0000,  0, 0, 0
L 35.0000, -112.0000, 1.0000,  3.0000, -113.0000, 9.0000,  0, 0, 0
L 3.0000, -113.0000, 9.0000,  3.0000, -198.0000, 9.0000,  0, 0, 0
L 3.0000, -198.0000, 9.0000,  30.0000, -198.0000, 1.0000,  0, 0, 0
L 30.0000, -198.0000, 1.0000,  30.0000, -205.0000, 1.0000,  0, 0, 0
L 30.0000, -205.0000, 1.0000,  -53.0000, -205.0000, 10.0000,  0, 0, 0
L -53.0000, -205.0000, 10.0000,  -53.0000, -386.0000, 6.0000,  0, 0, 0
L -53.0000, -386.0000, 6.0000,  30.0000, -386.0000, 2.0000,  0, 0, 0
L 30.0000, -386.0000, 2.0000,  30.0000, -393.0000, 1.0000,  0, 0, 0
L 30.0000, -393.0000, 1.0000,  1.0000, -393.0000, 1.0000,  0, 0, 0
L 1.0000, -393.0000, 1.0000,  1.0000, -423.0000, 7.0000,  0, 0, 0
L 1.0000, -423.0000, 7.0000,  25.0000, -446.0000, 1.0000,  0, 0, 0
L 25.0000, -446.0000, 1.0000,  25.0000, -490.0000, 1.0000,  0, 0, 0
L 25.0000, -490.0000, 1.0000,  45.0000, -510.0000, 1.0000,  0, 0, 0
L 45.0000, -510.0000, 1.0000,  115.0000, -510.0000, 1.0000,  0, 0, 0
L 115.0000, -510.0000, 1.0000,  135.0000, -490.0000, 1.0000,  0, 0, 0
L 135.0000, -490.0000, 1.0000,  135.0000, -447.0000, 1.0000,  0, 0, 0
L 135.0000, -447.0000, 1.0000,  159.0000, -423.0000, 1.0000,  0, 0, 0
L 159.0000, -423.0000, 1.0000,  159.0000, -393.0000, 1.0000,  0, 0, 0
L 159.0000, -393.0000, 1.0000,  44.0000, -393.0000, 1.0000,  0, 0, 0
L 44.0000, -393.0000, 1.0000,  44.0000, -386.0000, 1.0000,  0, 0, 0
L 44.0000, -386.0000, 1.0000,  128.0000, -386.0000, 9.0000,  0, 0, 0
L 128.0000, -386.0000, 9.0000,  128.0000, -205.0000, 8.0000,  0, 0, 0
L 128.0000, -205.0000, 8.0000,  44.0000, -205.0000, 1.0000,  0, 0, 0
L 44.0000, -205.0000, 1.0000,  44.0000, -198.0000, 1.0000,  0, 0, 0
L 44.0000, -198.0000, 1.0000,  72.0000, -198.0000, 9.0000,  0, 0, 0
L 93.0000, -240.0000, 5.0000,  57.0000, -239.0000, 2.0000,  0, 0, 0
L 57.0000, -239.0000, 2.0000,  57.0000, -233.0000, 1.0000,  0, 0, 0
L 57.0000, -233.0000, 1.0000,  98.0000, -233.0000, 2.0000,  0, 0, 0
L 98.0000, -233.0000, 2.0000,  100.0000, -234.0000, 2.0000,  0, 0, 0
L 100.0000, -234.0000, 2.0000,  99.0000, -276.0000, 1.0000,  0, 0, 0
L 99.0000, -276.0000, 1.0000,  93.0000, -276.0000, 1.0000,  0, 0, 0
L 93.0000, -276.0000, 1.0000,  93.0000, -240.0000, 5.0000,  0, 0, 0
L 93.0000, -351.0000, 5.0000,  93.0000, -315.0000, 1.0000,  0, 0, 0
L 93.0000, -315.0000, 1.0000,  99.0000, -315.0000, 1.0000,  0, 0, 0
L 99.0000, -315.0000, 1.0000,  100.0000, -357.0000, 2.0000,  0, 0, 0
L 100.0000, -357.0000, 2.0000,  99.0000, -358.0000, 2.0000,  0, 0, 0
L 99.0000, -358.0000, 2.0000,  57.0000, -358.0000, 1.0000,  0, 0, 0
L 57.0000, -358.0000, 1.0000,  57.0000, -352.0000, 1.0000,  0, 0, 0
L 57.0000, -352.0000, 1.0000,  93.0000, -351.0000, 5.0000,  0, 0, 0
L -18.0000, -240.0000, 6.0000,  17.0000, -239.0000, 1.0000,  0, 0, 0
L 17.0000, -239.0000, 1.0000,  17.0000, -233.0000, 1.0000,  0, 0, 0
L 17.0000, -233.0000, 1.0000,  -24.0000, -233.0000, 2.0000,  0, 0, 0
L -24.0000, -233.0000, 2.0000,  -25.0000, -234.0000, 2.0000,  0, 0, 0
