L -303.0000, -177.0000, -91.0000,  -303.0000, -176.0000, -91.0000,  0, 0, 0
L -305.0000, -178.0000, -91.0000,  -303.0000, -176.0000, -91.0000,  0, 0, 0
L -306.0000, -177.0000, -91.0000,  -305.0000, -178.0000, -91.0000,  0, 0, 0
L -309.0000, -180.0000, -91.0000,  -306.0000, -177.0000, -91.0000,  0, 0, 0
L -318.0000, -189.0000, -91.0000,  -315.0000, -187.0000, -91.0000,  0, 0, 0
L -317.0000, -190.0000, -91.0000,  -318.0000, -189.0000, -91.0000,  0, 0, 0
L -319.0000, -192.0000, -91.0000,  -317.0000, -190.0000, -91.0000,  0, 0, 0
L -318.0000, -193.0000, -91.0000,  -319.0000, -192.0000, -91.0000,  0, 0, 0
L -298.0000, -10.0000, -134.0000,  -297.0000, -10.0000, -134.0000,  0, 0, 0
L -297.0000, -6.0000, -134.0000,  -297.0000, -10.0000, -134.0000,  0, 0, 0
L -302.0000, -6.0000, -134.0000,  -297.0000, -6.0000, -134.0000,  0, 0, 0
L -302.0000, -10.0000, -134.0000,  -302.0000, -6.0000, -134.0000,  0, 0, 0
L -301.0000, -10.0000, -134.0000,  -302.0000, -10.0000, -134.0000,  0, 0, 0
L -301.0000, -12.0000, -134.0000,  -301.0000, -10.0000, -134.0000,  0, 0, 0
L -300.0000, -12.0000, -134.0000,  -301.0000, -12.0000, -134.0000,  0, 0, 0
L -300.0000, -40.0000, -134.0000,  -300.0000, -12.0000, -134.0000,  0, 0, 0
L -316.0000, -40.0000, -134.0000,  -300.0000, -40.0000, -134.0000,  0, 0, 0
L -316.0000, -6.0000, -134.0000,  -316.0000, -40.0000, -134.0000,  0, 0, 0
L -321.0000, -6.0000, -134.0000,  -316.0000, -6.0000, -134.0000,  0, 0, 0
L -321.0000, -40.0000, -134.0000,  -321.0000, -6.0000, -134.0000,  0, 0, 0
L -324.0000, -40.0000, -134.0000,  -321.0000, -40.0000, -134.0000,  0, 0, 0
L -324.0000, -38.0000, -134.0000,  -324.0000, -40.0000, -134.0000,  0, 0, 0
L -327.0000, -38.0000, -134.0000,  -324.0000, -38.0000, -134.0000,  0, 0, 0
L -327.0000, -37.0000, -134.0000,  -327.0000, -38.0000, -134.0000,  0, 0, 0
L -331.0000, -37.0000, -134.0000,  -327.0000, -37.0000, -134.0000,  0, 0, 0
L -331.0000, -43.0000, -134.0000,  -331.0000, -37.0000, -134.0000,  0, 0, 0
L -327.0000, -43.0000, -134.0000,  -331.0000, -43.0000, -134.0000,  0, 0, 0
L -327.0000, -41.0000, -134.0000,  -327.0000, -43.0000, -134.0000,  0, 0, 0
L -372.0000, -9.0000, -134.0000,  -374.0000, -9.0000, -134.0000,  0, 0, 0
L -374.0000, -5.0000, -134.0000,  -374.0000, -9.0000, -134.0000,  0, 0, 0
