L 2806.3398, -1864.5380, -59.6427,  2806.7009, -1862.7036, -59.3333,  127, 64, 0
L 2805.9644, -1866.4453, -59.8827,  2806.3398, -1864.5380, -59.6427,  127, 64, 0
L 2805.4683, -1868.9594, -59.9721,  2805.9644, -1866.4453, -59.8827,  127, 64, 0
L 2805.0386, -1870.8676, -60.0524,  2805.4683, -1868.9594, -59.9721,  127, 64, 0
L 2795.7175, -1901.8660, -60.4582,  2805.0386, -1870.8676, -60.0524,  127, 64, 0
L 2795.1580, -1903.7266, -60.3735,  2795.7175, -1901.8660, -60.4582,  127, 64, 0
L 2794.6108, -1905.6189, -60.2768,  2795.1580, -1903.7266, -60.3735,  127, 64, 0
L 2793.6348, -1916.7164, -59.5871,  2794.6108, -1905.6189, -60.2768,  127, 64, 0
L 2793.2859, -1919.3090, -59.0851,  2793.4546, -1918.0411, -59.0855,  127, 64, 0
L 2793.0303, -1921.2073, -59.0905,  2793.6348, -1916.7164, -59.0851,  127, 64, 0
L 2792.5381, -1925.0360, -58.8379,  2793.0303, -1921.2073, -59.0905,  127, 64, 0
L 2792.2717, -1927.0166, -58.7043,  2792.5381, -1925.0360, -58.8379,  127, 64, 0
L 2791.7908, -1930.5941, -58.4578,  2792.2717, -1927.0166, -58.7043,  127, 64, 0
L 2791.5325, -1932.5178, -58.3799,  2791.7908, -1930.5941, -58.4578,  127, 64, 0
L 2791.0330, -1936.0032, -58.3095,  2791.5325, -1932.5178, -58.3799,  127, 64, 0
L 2790.7407, -1937.9158, -58.3062,  2791.0330, -1936.0032, -58.3095,  127, 64, 0
L 2790.2590, -1941.2502, -58.6683,  2790.7407, -1937.9158, -58.3062,  127, 64, 0
L 2789.9543, -1943.1560, -58.9448,  2790.2590, -1941.2502, -58.6683,  127, 64, 0
L 2789.4712, -1946.1780, -59.3804,  2789.9543, -1943.1560, -58.9448,  127, 64, 0
L 2789.1643, -1948.0973, -59.6571,  2789.4712, -1946.1780, -59.3804,  127, 64, 0
L 2788.6790, -1951.1323, -59.9174,  2789.1643, -1948.0973, -59.6571,  127, 64, 0
L 2788.3721, -1953.0513, -59.9879,  2788.6790, -1951.1323, -59.9174,  127, 64, 0
L 2787.8889, -1956.0725, -60.0251,  2788.3721, -1953.0513, -59.9879,  127, 64, 0
L 2787.5820, -1957.9915, -59.9928,  2787.8889, -1956.0725, -60.0251,  127, 64, 0
L 2787.0967, -1961.0264, -59.9419,  2787.5820, -1957.9915, -59.9928,  127, 64, 0
L 2786.7876, -1962.9590, -59.9096,  2787.0967, -1961.0264, -59.9419,  127, 64, 0
L 2786.3044, -1965.9802, -59.8586,  2786.7876, -1962.9590, -59.9096,  127, 64, 0
L 2785.9998, -1967.8855, -59.8031,  2786.3044, -1965.9802, -59.8586,  127, 64, 0
L 2785.5144, -1970.9204, -59.6585,  2785.9998, -1967.8855, -59.8031,  127, 64, 0
L 2785.2097, -1972.8257, -59.5939,  2785.5144, -1970.9204, -59.6585,  127, 64, 0
L 2784.7266, -1975.8469, -59.4905,  2785.2097, -1972.8257, -59.5939,  127, 64, 0
L 2784.4331, -1977.6825, -59.4284,  2784.7266, -1975.8469, -59.4905,  127, 64, 0
L 2783.9353, -1980.7961, -59.3846,  2784.4331, -1977.6825, -59.4284,  127, 64, 0
L 2783.6714, -1982.6188, -59.5576,  2783.9353, -1980.7961, -59.3846,  127, 64, 0
L 2783.1895, -1987.2531, -59.5638,  2783.6714, -1982.6188, -59.5576,  127, 64, 0
L 2782.9807, -1989.2115, -59.5827,  2783.1895, -1987.2531, -59.5638,  127, 64, 0
L 2782.4966, -1993.8490, -59.5584,  2782.9807, -1989.2115, -59.5827,  127, 64, 0
