L 25.7800, -27.8134, 0.9595,  -27.0422, -27.8149, 0.9594,  0, 0, 0
L 25.7797, 1.8182, 0.9595,  25.7800, -27.8134, 0.9595,  0, 0, 0
L -27.0400, -14.5249, 0.9594,  -27.0400, -14.5249, 0.9594,  0, 0, 0
L 17.0410, -14.2166, 0.9595,  -27.0400, -14.5249, 0.9594,  0, 0, 0
L 17.0711, 1.8119, 0.9595,  17.0410, -14.2166, 0.9595,  0, 0, 0
L -131.3864, -28.2975, 3.1538,  -131.3864, -28.2975, 3.1538,  0, 0, 0
L -27.4989, -28.2716, 1.2479,  -136.6777, -28.7130, 2.0160,  0, 0, 0
L -136.6777, -28.7130, 2.0160,  -170.7331, -50.0195, 0.2249,  0, 0, 0
L -170.7331, -50.0195, 0.2249,  -160.0562, -79.9816, 3.1557,  0, 0, 0
L -160.0562, -79.9816, 3.1557,  -147.1380, -87.0577, 1.0721,  0, 0, 0
L -147.1380, -87.0577, 1.0721,  -132.3985, -78.5602, -1.3696,  0, 0, 0
L -132.3985, -78.5602, -1.3696,  -119.9167, -69.0634, 3.7618,  0, 0, 0
L -119.9167, -69.0634, 3.7618,  -84.2424, -92.4971, 11.7234,  0, 0, 0
L -84.2424, -92.4971, 11.7234,  -88.3023, -127.1056, 14.4542,  0, 0, 0
L -88.3023, -127.1056, 14.4542,  -109.2344, -148.7976, 9.5952,  0, 0, 0
L -109.2344, -148.7976, 9.5952,  -124.7249, -166.9859, 7.7432,  0, 0, 0
L -124.7249, -166.9859, 7.7432,  -134.5905, -153.5436, 0.8632,  0, 0, 0
L -134.5905, -153.5436, 0.8632,  -145.9366, -142.9950, 1.5519,  0, 0, 0
L -145.9366, -142.9950, 1.5519,  -167.3497, -128.3375, 1.1447,  0, 0, 0
L -167.3497, -128.3375, 1.1447,  -171.4680, -115.4382, 3.7440,  0, 0, 0
L -171.4680, -115.4382, 3.7440,  -164.0108, -95.3684, 3.0067,  0, 0, 0
L -164.0108, -95.3684, 3.0067,  -166.3208, -91.1543, 3.5700,  0, 0, 0
