L 1457.9551, -827.5123, 47.4580,  1456.7512, -827.9301, 47.4689,  0, 0, 0
L 1457.6404, -827.6217, 47.4601,  1456.8228, -827.9053, 47.4685,  0, 0, 0
L 1459.2280, -827.6534, 47.4260,  1457.7523, -827.5829, 47.4589,  0, 0, 0
L 1460.9020, -826.8531, 47.4209,  1459.2280, -827.6534, 47.4260,  0, 0, 0
L 1461.3306, -824.9567, 47.4407,  1460.9020, -826.8531, 47.4209,  0, 0, 0
L 1461.8114, -821.8711, 47.4554,  1461.3306, -824.9567, 47.4407,  0, 0, 0
L 1462.1794, -819.9543, 47.4734,  1461.8114, -821.8711, 47.4554,  0, 0, 0
L 1460.0961, -820.0801, 47.5336,  1462.1794, -819.9543, 47.4734,  0, 0, 0
L 1457.3320, -819.6385, 51.0696,  1460.0961, -820.0801, 47.5336,  0, 0, 0
L 1454.8918, -819.0262, 51.3190,  1457.3320, -819.6385, 51.0696,  0, 0, 0
L 1453.0427, -818.4615, 51.0793,  1454.8918, -819.0262, 51.3190,  0, 0, 0
L 1451.5923, -817.1414, 50.3613,  1453.0427, -818.4615, 51.0793,  0, 0, 0
L 1450.4851, -815.5015, 47.7605,  1451.5923, -817.1414, 50.3613,  0, 0, 0
L 1448.6813, -815.1171, 47.9464,  1450.4851, -815.5015, 47.7605,  0, 0, 0
L 1446.9100, -814.8894, 47.8247,  1448.6813, -815.1171, 47.9464,  0, 0, 0
L 1445.1025, -814.9999, 47.9175,  1446.9100, -814.8894, 47.8247,  0, 0, 0
L 1443.5955, -816.0800, 47.9191,  1445.1025, -814.9999, 47.9175,  0, 0, 0
L 1441.7860, -815.8182, 47.8890,  1443.5955, -816.0800, 47.9191,  0, 0, 0
L 1440.1134, -816.5417, 47.8983,  1441.7860, -815.8182, 47.8890,  0, 0, 0
L 1439.7551, -818.4285, 47.8875,  1440.1134, -816.5417, 47.8983,  0, 0, 0
L 1439.2760, -821.4553, 47.8758,  1439.7551, -818.4285, 47.8875,  0, 0, 0
L 1438.9426, -823.3625, 47.8556,  1439.2760, -821.4553, 47.8758,  0, 0, 0
L 1440.4037, -824.4618, 47.7768,  1438.9426, -823.3625, 47.8556,  0, 0, 0
L 1442.4556, -826.7612, 47.7427,  1440.4037, -824.4618, 47.7768,  0, 0, 0
L 1443.7545, -828.2537, 47.6664,  1442.4556, -826.7612, 47.7427,  0, 0, 0
L 1445.0509, -829.5139, 47.6255,  1443.7545, -828.2537, 47.6664,  0, 0, 0
L 1448.1570, -830.6429, 47.5794,  1445.0509, -829.5139, 47.6255,  0, 0, 0
L 1457.6687, -827.6116, 47.4609,  1448.1570, -830.6429, 47.5794,  0, 0, 0
L 1450.2015, -903.2477, 44.4661,  1451.7362, -904.1994, 44.3591,  0, 0, 0
L 1449.4778, -901.3842, 44.5697,  1450.2015, -903.2477, 44.4661,  0, 0, 0
L 1449.0393, -885.0243, 45.3546,  1449.4778, -901.3842, 44.5697,  0, 0, 0
L 1449.0397, -883.2946, 45.4677,  1449.0393, -885.0243, 45.3546,  0, 0, 0
L 1450.1351, -882.1430, 45.5161,  1449.0397, -883.2946, 45.4677,  0, 0, 0
L 1456.0048, -881.8529, 45.4690,  1450.1351, -882.1430, 45.5161,  0, 0, 0
L 1458.3439, -904.1667, 44.0659,  1451.1051, -904.3480, 44.3784,  0, 0, 0
L 1468.3386, -904.3312, 43.7766,  1458.3439, -904.1667, 44.0659,  0, 0, 0
L 1470.2382, -904.4255, 43.7455,  1468.3386, -904.3312, 43.7766,  0, 0, 0
L 1471.7072, -903.9005, 43.9951,  1470.2382, -904.4255, 43.7455,  0, 0, 0
L 1472.1892, -901.8115, 44.4584,  1471.7072, -903.9005, 43.9951,  0, 0, 0
L 1472.0735, -900.2375, 44.6460,  1472.1892, -901.8115, 44.4584,  0, 0, 0
L 1473.8939, -899.6375, 44.0472,  1472.0735, -900.2375, 44.6460,  0, 0, 0
L 1475.1095, -898.2073, 44.3021,  1473.8939, -899.6375, 44.0472,  0, 0, 0
L 1475.2181, -896.5523, 44.4174,  1475.1095, -898.2073, 44.3021,  0, 0, 0
L 1474.3503, -894.8359, 44.3880,  1475.2181, -896.5523, 44.4174,  0, 0, 0
L 1473.1423, -893.3602, 44.5080,  1474.3503, -894.8359, 44.3880,  0, 0, 0
L 1473.3375, -891.4042, 44.6541,  1473.1423, -893.3602, 44.5080,  0, 0, 0
L 1474.8146, -890.2628, 44.8706,  1473.3375, -891.4042, 44.6541,  0, 0, 0
L 1474.8507, -888.3030, 45.0549,  1474.8146, -890.2628, 44.8706,  0, 0, 0
L 1473.6613, -886.7036, 44.9606,  1474.8507, -888.3030, 45.0549,  0, 0, 0
L 1471.9779, -885.6265, 45.0774,  1473.6613, -886.7036, 44.9606,  0, 0, 0
L 1471.7725, -883.7491, 45.2895,  1471.9779, -885.6265, 45.0774,  0, 0, 0
L 1470.8738, -882.0544, 45.3135,  1471.7725, -883.7491, 45.2895,  0, 0, 0
L 1455.4528, -881.8538, 45.4742,  1470.8738, -882.0544, 45.3135,  0, 0, 0
L 1387.7500, -899.8244, 44.5747,  1387.8237, -899.8239, 44.5763,  0, 0, 0
L 1385.7570, -899.8256, 44.5463,  1387.7500, -899.8244, 44.5747,  0, 0, 0
L 1385.4852, -913.0117, 44.5713,  1385.7570, -899.8256, 44.5463,  0, 0, 0
L 1385.5076, -914.7689, 44.5870,  1385.4852, -913.0117, 44.5713,  0, 0, 0
L 1384.5983, -916.5313, 44.6539,  1385.5076, -914.7689, 44.5870,  0, 0, 0
L 1380.9390, -916.7123, 44.6520,  1384.5983, -916.5313, 44.6539,  0, 0, 0
L 1370.4647, -916.7238, 44.7001,  1380.9390, -916.7123, 44.6520,  0, 0, 0
L 1368.6465, -916.7126, 44.7323,  1370.4647, -916.7238, 44.7001,  0, 0, 0
L 1368.3231, -942.7316, 44.3811,  1368.6465, -916.7126, 44.7323,  0, 0, 0
L 1368.1039, -944.6559, 44.3498,  1368.3231, -942.7316, 44.3811,  0, 0, 0
L 1366.2545, -945.0331, 44.3504,  1368.1039, -944.6559, 44.3498,  0, 0, 0
L 1364.3558, -944.8612, 44.3691,  1366.2545, -945.0331, 44.3504,  0, 0, 0
L 1363.8879, -942.9863, 44.4154,  1364.3558, -944.8612, 44.3691,  0, 0, 0
L 1358.7279, -942.6906, 44.5174,  1363.8879, -942.9863, 44.4154,  0, 0, 0
L 1358.5802, -944.4396, 44.4180,  1358.7778, -942.4818, 44.5503,  0, 0, 0
L 1356.6760, -945.0332, 44.4111,  1358.5802, -944.4396, 44.4180,  0, 0, 0
L 1354.7937, -944.8425, 44.4151,  1356.6760, -945.0332, 44.4111,  0, 0, 0
L 1354.2946, -920.3941, 44.8140,  1354.7937, -944.8425, 44.4151,  0, 0, 0
L 1354.2943, -918.7264, 44.7995,  1354.2946, -920.3941, 44.8140,  0, 0, 0
L 1352.9307, -917.3774, 44.8241,  1354.2943, -918.7264, 44.7995,  0, 0, 0
L 1341.4866, -917.3085, 45.0155,  1352.9307, -917.3774, 44.8241,  0, 0, 0
L 1339.7526, -917.2856, 45.0477,  1341.4866, -917.3085, 45.0155,  0, 0, 0
L 1338.0215, -916.3558, 45.2192,  1339.7526, -917.2856, 45.0477,  0, 0, 0
L 1337.5310, -901.9879, 45.0382,  1338.0215, -916.3558, 45.2192,  0, 0, 0
L 1337.5081, -900.0093, 44.9699,  1337.5310, -901.9879, 45.0382,  0, 0, 0
L 1331.7874, -899.8348, 45.0256,  1337.5081, -900.0093, 44.9699,  0, 0, 0
L 1322.2749, -899.9916, 45.1830,  1331.7874, -899.8348, 45.0256,  0, 0, 0
L 1311.8281, -899.6928, 45.6198,  1322.2749, -899.9916, 45.1830,  0, 0, 0
L 1309.9497, -899.7623, 45.6922,  1311.8281, -899.6928, 45.6198,  0, 0, 0
L 1308.3096, -898.7733, 45.7485,  1309.9497, -899.7623, 45.6922,  0, 0, 0
L 1307.8345, -897.0211, 45.7580,  1308.3096, -898.7733, 45.7485,  0, 0, 0
L 1309.0282, -895.6451, 45.6815,  1307.8345, -897.0211, 45.7580,  0, 0, 0
L 1311.0032, -894.4671, 45.5709,  1309.0282, -895.6451, 45.6815,  0, 0, 0
L 1312.6670, -893.4109, 45.4815,  1311.0032, -894.4671, 45.5709,  0, 0, 0
L 1314.2711, -892.2570, 45.3973,  1312.6670, -893.4109, 45.4815,  0, 0, 0
L 1315.4098, -890.7634, 45.3339,  1314.2711, -892.2570, 45.3973,  0, 0, 0
L 1319.5505, -886.8614, 45.0909,  1315.4098, -890.7634, 45.3339,  0, 0, 0
L 1320.8385, -885.7092, 45.0601,  1319.5505, -886.8614, 45.0909,  0, 0, 0
L 1335.3752, -885.6006, 44.8119,  1320.8385, -885.7092, 45.0601,  0, 0, 0
L 1336.8809, -885.6026, 44.7907,  1335.3752, -885.6006, 44.8119,  0, 0, 0
L 1337.2675, -872.7443, 44.9338,  1336.8809, -885.6026, 44.7907,  0, 0, 0
L 1336.9999, -870.9369, 44.9814,  1337.2675, -872.7443, 44.9338,  0, 0, 0
L 1338.0012, -869.2112, 45.0297,  1336.9999, -870.9369, 44.9814,  0, 0, 0
L 1342.4194, -869.0067, 44.9615,  1338.0012, -869.2112, 45.0297,  0, 0, 0
L 1352.3992, -868.8688, 44.5916,  1342.4194, -869.0067, 44.9615,  0, 0, 0
L 1354.1063, -868.8182, 44.4449,  1352.3992, -868.8688, 44.5916,  0, 0, 0
L 1354.3003, -844.3396, 43.5943,  1354.1063, -868.8182, 44.4449,  0, 0, 0
L 1354.2772, -842.4313, 43.5439,  1354.3003, -844.3396, 43.5943,  0, 0, 0
L 1355.6035, -840.9718, 43.3850,  1354.2772, -842.4313, 43.5439,  0, 0, 0
L 1357.3776, -841.3024, 43.2486,  1355.6035, -840.9718, 43.3850,  0, 0, 0
L 1366.1932, -840.9716, 43.6006,  1357.3776, -841.3024, 43.2486,  0, 0, 0
L 1367.8370, -841.1064, 43.7228,  1366.1932, -840.9716, 43.6006,  0, 0, 0
